# language: 14
0	Головна
1	Налаштування
2	Мої параметри
3	Про пристрій
4	Зволожувач
5	Прилягання маски
6	Визнач. цілей
7	Звіт про сон
8	Моніторинг
9	Оксиметр
10	Вийти з клін. меню
11	Терапія
12	Режим
13	Зріст
14	Цільова частота
15	Цільова Va
16	Vt/кг
17	Заданий тиск
18	Макс. тиск
19	Мін. тиск
20	IPAP
21	Макс. IPAP
22	EPAP
23	Мін. EPAP
24	Макс. EPAP
25	PS
26	Мін. PS
27	Макс. PS
28	Част. дихання
29	Резерв. частота
30	Easy-Breathe
31	Ti
32	Ti Max
33	Ti Min
34	Час нарост.
35	Тригер
36	Цикл
37	Визнач. цілей
38	Комфорт
39	Час розгону
40	Початк. тиск
41	Початк. EPAP
42	EPR
43	Тип EPR
44	Рівень EPR
45	Відгук
46	Climate Ctrl
47	Темп. трубки
48	Рівень вологості
49	Зниження тиску
50	SmartStart
51	Аксесуари
52	Маска
53	Трубка
54	Перевірка маски
55	Зуп. перевірку маски
56	AB-фільтр
57	Зовн. зволожувач
58	Перегл. оксиметр
59	Сигнали
60	Низька MV
61	Високий витік
62	Маска без вентиляції
63	Низький SpO2
64	Сигнал апное
65	Гучн./тест сигналу
66	Параметри
67	Основні
68	Сигнал витоку
69	Підтв. зупинки
70	LED терапії
71	Режим літака
72	Нагадування
73	Конфігурація
74	Мова
75	Дата
76	Час
77	Од. тиску
78	Од. температури
79	Од. зросту
80	Віднов. типові
81	Стерти дані
82	Пристрій
83	ПЗ
84	Год. роботи
85	Зволожувач
86	Номер CX
87	Внутр. модем
88	Сер. №
89	Постачальник
90	Тип
91	Сервіс
92	Сигнал
93	OK
94	Назад
95	Скасувати
96	Маска
97	Резервуар
98	Трубка
99	Фільтр
100	Визначення…
101	Обчислення…
102	Прийняти
103	Використання
104	годин
105	Події (AHI)
106	за годину
107	Події
108	Прилягання
109	маски
110	Докладніше
111	Всього годин
112	Період
113	Днів викор.
114	Днів 4 год+
115	Сер. викор.
116	Год. викор.
117	Тиск
118	Тиск вдиху
119	Тиск видиху
120	Спонт. тригер
121	Спонт. цикл
122	AHI
123	Заг. AI
124	Центр. AI
125	Повтор.
126	PS
127	SpO2
128	Пульс
129	Витік
130	RR
131	MV
132	Vt
133	TgMV
134	Va
135	TgVa
136	I:E
137	iVAPS LT
138	Добре
139	Налаштувати
140	мл/кг IBW
141	/хв
142	°
143	%
144	міс.
145	год.
146	хв.
147	с
148	мс
149	л/хв
150	л/с
151	мг/л
152	мл
153	--
154	дБм
155	
156	Зачекайте
157	Завершено
158	Ви впевнені?
159	Нагадування
160	Увага
161	myAir
162	Зачекайте…
163	Помилка
164	Сигнал
165	Підготовка SD-картки,\nне вимикайте живлення та не виймайте картку
166	Оновлення пристрою, не вимикайте живлення
167	Оновлення налаштувань, не вимикайте живлення та не виймайте SD-картку
168	Відновлення заводських налаштувань
169	Видалення всіх даних
170	Обчислення цільових значень
171	ClimateLineAir підключено
172	Налаштування оновлено, вийміть SD-картку для продовження
173	Налаштування оновлено, натисніть OK для продовження
174	Заводські налаштування відновлено
175	Дані видалено
176	Цільові значення визначено, натисніть OK для продовження
177	Видалити всі дані?
178	Відновити заводські налаштування?
179	Скасувати визначення цільових значень?
180	Зупинити терапію?
181	Режим літака зараз увімкнено. Вимкнути його?
182	Виявлено SD-картку для іншого пристрою. Продовжити її використання?
183	Час замінити маску, зверніться до постачальника
184	Час замінити трубку, зверніться до постачальника
185	Час замінити резервуар для води, зверніться до постачальника
186	Час замінити фільтр, зверніться до постачальника
187	Час повернути SD-картку постачальнику
188	Час обслуговування пристрою, зверніться до постачальника
189	SD-картку не виявлено, натисніть OK для продовження
190	SD-картка майже заповнена, зверніться до постачальника для замовлення нової
191	SD-картка заповнена, зверніться до постачальника для замовлення нової
192	Вставте початкову SD-картку або натисніть OK для продовження
193	Вийміть SD-картку для продовження терапії
194	Картка лише для читання, вийміть, розблокуйте та вставте SD-картку знову
195	Помилка SD-картки, вийміть картку та натисніть Start для початку терапії
196	Налаштування не застосовано, вийміть SD-картку та зверніться до постачальника
197	Вставте SD-картку або натисніть OK, щоб продовжити без запису даних оксиметрії
198	Підключіть блок живлення 90 W для повної роботи Climate Control
199	Несправність ClimateLineAir, замініть трубку
200	Несправність системи нагрівання, терапія триватиме без нагрівання
201	Перевищено ресурс двигуна, зверніться до постачальника
202	Обмежена робота сигналізації зникнення живлення, зверніться до постачальника
203	Підготовка пристрою, натисніть OK і спробуйте ще раз
204	Дату й час не можна встановити в минулому
205	Роз'єм живлення на задній панелі пристрою вставлено не повністю
206	Перевірте датчик на пальці або натисніть OK, щоб продовжити без оксиметрії
207	Перевірте підключення оксиметра або натисніть OK, щоб продовжити без оксиметрії
208	Не вдалося визначити цільові значення, натисніть OK і спробуйте ще раз
209	Помилка пам'яті налаштувань, зверніться до постачальника
210	Стежте за здоров'ям сну на\nResMed.com/myAir
211	Системна несправність,\nдив. посібник користувача,\nПомилка
212	Виявлено високий витік, перевірте резервуар, його ущільнення або бічну кришку
213	Трубку заблоковано, перевірте трубку
214	Виявлено високий витік, підключіть трубку
215	Виявлено витік, перевірте налаштування системи та всі з'єднання
216	Виявлено низький SpO2
217	Немає даних SpO2, перевірте кріплення датчика оксиметра до модуля/пальця
218	Перевірте підключення оксиметра або натисніть OK, щоб продовжити без оксиметрії
219	Виявлено низьку MV
220	Виявлено маску без вентиляції, використовуйте вентильовану маску або очистьте отвори
221	Виявлено апное
222	
223	L
